State,County,Jurisdiction,Parent Jurisdiction,Last Updated,Does It Have Zoning?,Type of Government,# of Pages in the Zoning Code,Link to Zoning Code,Link to Zoning Map,Link to Downloadable GIS Layers,Staff Planner Name,Staff Planner Email,Staff Planner Phone,Notes
Vermont,Windsor County,Baltimore,,2024-06-02,Yes,General-Purpose-Township,50,https://www.baltimorevt.org/index_htm_files/Baltimore%20Unified%20Bylaws%20adopted%208%205%202009.pdf,,https://geodata.vermont.gov/datasets/6264a6f4b52246e788737210247d3b03_0/explore?location=43.363355%2C-72.572898%2C13.83,,,,Baltimore has just one zoning district and therefore no map.
