State,County,Jurisdiction,Parent Jurisdiction,Last Updated,Does It Have Zoning?,Type of Government,# of Pages in the Zoning Code,Link to Zoning Code,Link to Zoning Map,Link to Downloadable GIS Layers,Staff Planner Name,Staff Planner Email,Staff Planner Phone,Notes
Vermont,Addison County,Orwell,,2023-08-25,Yes,General-Purpose-Township,https://drive.google.com/file/d/1Ni0e9wGSTSmk4E_sQ4kqDWR6khimOgMY/view,,zoning: https://geodata.vermont.gov/datasets/0b1dddde0b1f4fae95595616fde05edd_0/explore shoreland overlay: https://geodata.vermont.gov/datasets/fe61c19e73e949c3831bb12cc92c3aac_0/explore,Stefanie Corey,,8028538150,
