State,County,Jurisdiction,Parent Jurisdiction,Last Updated,Does It Have Zoning?,Type of Government,# of Pages in the Zoning Code,Link to Zoning Code,Link to Zoning Map,Link to Downloadable GIS Layers,Staff Planner Name,Staff Planner Email,Staff Planner Phone,Notes
Vermont,Bennington County,Old Bennington,,2024-05-18,Yes,General-Purpose-Township,33,https://img1.wsimg.com/blobby/go/2bb07981-6db0-4f22-adf0-09e315e1afda/downloads/Zoning%20Bylaws%20(2020).pdf?ver=1693703634691,,https://geodata.vermont.gov/datasets/3f3b134e71554bce904c6c04c11b1d4b_0/explore?location=42.883290%2C-73.215583%2C15.35,,,,"Needs a jurisdiction footprint and can be published. Check with ZA about ""Conditional"" and ""Open Space"" designations on GIS file at Open GeoData portal."
