State,County,Jurisdiction,Parent Jurisdiction,Last Updated,Does It Have Zoning?,Type of Government,# of Pages in the Zoning Code,Link to Zoning Code,Link to Zoning Map,Link to Downloadable GIS Layers,Staff Planner Name,Staff Planner Email,Staff Planner Phone,Notes
Vermont,Rutland County,Hubbardton,,2024-04-23,Yes,General-Purpose-Township,74,https://www.rutlandrpc.org/wp-content/uploads/2023/07/Bylaws-5.pdf,,https://geodata1-vcgi.opendata.arcgis.com/datasets/f898e30ea1314de6928855f56854dca3_0/explore,,,,
