State,County,Jurisdiction,Parent Jurisdiction,Last Updated,Does It Have Zoning?,Type of Government,# of Pages in the Zoning Code,Link to Zoning Code,Link to Zoning Map,Link to Downloadable GIS Layers,Staff Planner Name,Staff Planner Email,Staff Planner Phone,Notes
Vermont,Franklin County,Enosburgh - Enosburg Falls,Enosburgh,2024-03-01,Yes,Special District,https://www.nrpcvt.com/wp-content/uploads/2022/08/ZoningRegs_EnosburgFalls2017.pdf,https://www.nrpcvt.com/wp-content/uploads/2022/08/Map_EnosburgFallsZoning.pdf,https://geodata.vermont.gov/datasets/NRPCVT::vt-data-enosburg-falls-zoning/explore,,,,
