State,County,Jurisdiction,Parent Jurisdiction,Last Updated,Does It Have Zoning?,Type of Government,# of Pages in the Zoning Code,Link to Zoning Code,Link to Zoning Map,Link to Downloadable GIS Layers,Staff Planner Name,Staff Planner Email,Staff Planner Phone,Notes
Vermont,Lamoille County,Hyde Park (Town) - Hyde Park (Village),Hyde Park (Town),2024-06-12,Yes,General-Purpose-Municipal,157,https://www.villageofhydepark.com/_files/ugd/978f33_ec443fde99414487a7ca906490511ab9.pdf,https://www.villageofhydepark.com/_files/ugd/e53882_324342dc6d184131ada441010add3861.pdf,,no staff planner,,,
