State,County,Jurisdiction,Parent Jurisdiction,Last Updated,Does It Have Zoning?,Type of Government,# of Pages in the Zoning Code,Link to Zoning Code,Link to Zoning Map,Link to Downloadable GIS Layers,Staff Planner Name,Staff Planner Email,Staff Planner Phone,Notes
Vermont,Rutland County,Mendon,,2024-04-15,Yes,General-Purpose-Township,72,https://mendonvt.gov/wp-content/uploads/2013/10/Zoning-Regulations.pdf,https://mendonvt.gov/wp-content/uploads/2013/10/Zoning-Regulations.pdf,,,,,
