State,County,Jurisdiction,Parent Jurisdiction,Last Updated,Does It Have Zoning?,Type of Government,# of Pages in the Zoning Code,Link to Zoning Code,Link to Zoning Map,Link to Downloadable GIS Layers,Staff Planner Name,Staff Planner Email,Staff Planner Phone,Notes
Vermont,Washington County,Woodbury,,2024-06-11,Yes,General-Purpose-Township,23,https://www.woodburyvt.org/wp-content/uploads/2019/02/Woodbury-Zoning-Ordinance-PDF.pdf,https://edit.zoningatlas.org/jurisdiction/95/files/6610/,https://maps.vcgi.vermont.gov/gisdata/vcgi/packaged_zips/CadastralParcels_VTPARCELS/VTPARCELS_Woodbury.zip,,,,
