id,created,team_id,published,haszoning,zoningcodepages,updated,assignedto_id,parentjurisdiction_id,acres,percentcompleted,assignedto2_id,cedeszoning,percentsatisfies_outdated,percentsatisfies_stats,county_id,name,tooltipnotes,zoningcodejson,zoningcodepdf,govtype,zoningcodejobid,linkdownloads,linkzoningcode,linkzoningmap,notes,planneremail,plannername,plannerphone,jurisdictionname,reviewstatus,county,state
21,2022/11/17,7,1,1,69,2024/03/19,641,,26823.8362189697,100,641,0,0,"[{""name"": ""EV"", ""type"": ""M"", ""acres"": 244.69255546621025, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": true, ""family3_transit"": false, ""family4_parking"": true, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": true, ""family3_heightcap"": true, ""family4_heightcap"": true, ""accessory_occupancy"": true, ""family1_minlotacres"": -1, ""family1_treatment_f"": ""allowed"", ""family2_elderlyonly"": false, ""family2_minlotacres"": -1, ""family2_treatment_f"": ""allowed"", ""family3_elderlyonly"": false, ""family3_minlotacres"": -1, ""family3_treatment_f"": ""hearing"", ""family4_elderlyonly"": false, ""family4_minlotacres"": -1, ""family4_treatment_f"": ""hearing"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""EV + FHA"", ""type"": ""X"", ""acres"": 6.824258611769402, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": true, ""family3_transit"": false, ""family4_parking"": true, ""family4_transit"": false, ""family1_heightcap"": true, ""family1_treatment"": ""prohibited"", ""family2_heightcap"": true, ""family2_treatment"": ""prohibited"", ""family3_heightcap"": true, ""family3_treatment"": ""prohibited"", ""family4_heightcap"": true, ""family4_treatment"": ""prohibited"", ""accessory_occupancy"": true, ""family1_minlotacres"": -1, ""family1_treatment_f"": ""prohibited"", ""family2_elderlyonly"": false, ""family2_minlotacres"": -1, ""family2_treatment_f"": ""prohibited"", ""family3_elderlyonly"": false, ""family3_minlotacres"": -1, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": -1, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""RL"", ""type"": ""M"", ""acres"": 24311.90108297986, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": true, ""family3_heightcap"": false, ""family4_heightcap"": false, ""accessory_occupancy"": true, ""family1_minlotacres"": 5.0, ""family1_treatment_f"": ""allowed"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 5.0, ""family2_treatment_f"": ""allowed"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""hearing""}, {""name"": ""RL + FHA"", ""type"": ""X"", ""acres"": 1994.2783069654238, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family1_treatment"": ""prohibited"", ""family2_heightcap"": true, ""family2_treatment"": ""prohibited"", ""family3_heightcap"": false, ""family3_treatment"": ""prohibited"", ""family4_heightcap"": false, ""family4_treatment"": ""prohibited"", ""accessory_occupancy"": true, ""family1_minlotacres"": 5.0, ""family1_treatment_f"": ""prohibited"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 5.0, ""family2_treatment_f"": ""prohibited"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""hearing""}, {""name"": ""WHP"", ""type"": ""R"", ""acres"": 254.19460907081813, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": false, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": false, ""family3_heightcap"": false, ""family4_heightcap"": false, ""accessory_occupancy"": true, ""family1_minlotacres"": 10.0, ""family1_treatment_f"": ""hearing"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 0, ""family2_treatment_f"": ""prohibited"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""WHP + FHA"", ""type"": ""X"", ""acres"": 11.673508070639164, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": false, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family1_treatment"": ""prohibited"", ""family2_heightcap"": false, ""family2_treatment"": ""prohibited"", ""family3_heightcap"": false, ""family3_treatment"": ""prohibited"", ""family4_heightcap"": false, ""family4_treatment"": ""prohibited"", ""accessory_occupancy"": true, ""family1_minlotacres"": 10.0, ""family1_treatment_f"": ""prohibited"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 0, ""family2_treatment_f"": ""prohibited"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""other""}]",3232,Berkshire,,,,township,,https://geodata.vermont.gov/datasets/NRPCVT::vt-data-berkshire-zoning/explore,https://www.nrpcvt.com/wp-content/uploads/2022/08/ZoningRegs_Berkshire2019.pdf,https://www.nrpcvt.com/wp-content/uploads/2022/08/Map_BerkshireZoning2019.pdf,,,,,Berkshire,,Franklin County,Vermont
20,2022/11/17,7,1,1,85,2024/03/20,641,,26158.512026562,100,641,0,0,"[{""name"": ""CON"", ""type"": ""R"", ""acres"": 2251.8083703633934, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": false, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": false, ""family3_heightcap"": false, ""family4_heightcap"": false, ""accessory_occupancy"": true, ""family1_minlotacres"": 10.0, ""family1_treatment_f"": ""hearing"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 0, ""family2_treatment_f"": ""prohibited"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""CON + FHO"", ""type"": ""M"", ""acres"": 1084.4861262365437, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": false, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": false, ""family3_heightcap"": false, ""family4_heightcap"": false, ""accessory_occupancy"": true, ""family1_minlotacres"": 10.0, ""family1_treatment_f"": ""hearing"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 0, ""family2_treatment_f"": ""prohibited"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""RR"", ""type"": ""M"", ""acres"": 18977.664081882034, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": true, ""family3_transit"": false, ""family4_parking"": true, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": true, ""family3_heightcap"": true, ""family4_heightcap"": true, ""accessory_occupancy"": true, ""family1_minlotacres"": 0.92, ""family1_treatment_f"": ""allowed"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 1.38, ""family2_treatment_f"": ""allowed"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 1.38, ""family3_treatment_f"": ""hearing"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 1.38, ""family4_treatment_f"": ""hearing"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""hearing""}, {""name"": ""RR + FHO"", ""type"": ""M"", ""acres"": 686.5092389768554, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": true, ""family3_transit"": false, ""family4_parking"": true, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": true, ""family3_heightcap"": true, ""family4_heightcap"": true, ""accessory_occupancy"": true, ""family1_minlotacres"": 0.92, ""family1_treatment_f"": ""allowed"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 1.38, ""family2_treatment_f"": ""allowed"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 1.38, ""family3_treatment_f"": ""hearing"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 1.38, ""family4_treatment_f"": ""hearing"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""hearing""}, {""name"": ""SR + FHO"", ""type"": ""M"", ""acres"": 1754.3265220487278, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": true, ""family3_heightcap"": false, ""family4_heightcap"": false, ""accessory_occupancy"": true, ""family1_minlotacres"": 0.92, ""family1_treatment_f"": ""hearing"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 0.92, ""family2_treatment_f"": ""hearing"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""SR"", ""type"": ""M"", ""acres"": 725.5434338048634, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": true, ""family3_heightcap"": false, ""family4_heightcap"": false, ""accessory_occupancy"": true, ""family1_minlotacres"": 0.92, ""family1_treatment_f"": ""hearing"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 0.92, ""family2_treatment_f"": ""hearing"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""VILL"", ""type"": ""M"", ""acres"": 626.0627596666532, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": true, ""family3_transit"": false, ""family4_parking"": true, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": true, ""family3_heightcap"": true, ""family4_heightcap"": true, ""accessory_occupancy"": true, ""family1_minlotacres"": -1, ""family1_treatment_f"": ""allowed"", ""family2_elderlyonly"": false, ""family2_minlotacres"": -1, ""family2_treatment_f"": ""allowed"", ""family3_elderlyonly"": false, ""family3_minlotacres"": -1, ""family3_treatment_f"": ""hearing"", ""family4_elderlyonly"": false, ""family4_minlotacres"": -1, ""family4_treatment_f"": ""hearing"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""hearing""}, {""name"": ""VILL + FHO"", ""type"": ""M"", ""acres"": 52.69624174076793, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": true, ""family3_transit"": false, ""family4_parking"": true, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": true, ""family3_heightcap"": true, ""family4_heightcap"": true, ""accessory_occupancy"": true, ""family1_minlotacres"": -1, ""family1_treatment_f"": ""allowed"", ""family2_elderlyonly"": false, ""family2_minlotacres"": -1, ""family2_treatment_f"": ""allowed"", ""family3_elderlyonly"": false, ""family3_minlotacres"": -1, ""family3_treatment_f"": ""hearing"", ""family4_elderlyonly"": false, ""family4_minlotacres"": -1, ""family4_treatment_f"": ""hearing"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""hearing""}]",3232,Franklin,,,,township,,https://geodata.vermont.gov/datasets/NRPCVT::vt-data-franklin-zoning/about,https://www.nrpcvt.com/wp-content/uploads/2022/08/ZoningRegs_Franklin2012.pdf,https://www.nrpcvt.com/wp-content/uploads/2022/08/Map_FranklinZoning.pdf,,,,,Franklin,,Franklin County,Vermont
35,2022/11/17,7,1,1,118,2024/03/20,641,,25173.5254538677,100,641,0,0,"[{""name"": ""IC"", ""type"": ""M"", ""acres"": 203.03684912003467, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": true, ""family3_heightcap"": false, ""family4_heightcap"": false, ""accessory_occupancy"": true, ""family1_minlotacres"": 2.0, ""family1_treatment_f"": ""hearing"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 2.0, ""family2_treatment_f"": ""hearing"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""RL1"", ""type"": ""R"", ""acres"": 9103.706442185, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": true, ""family3_heightcap"": false, ""family4_heightcap"": false, ""accessory_occupancy"": true, ""family1_minlotacres"": 1.0, ""family1_treatment_f"": ""allowed"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 1.0, ""family2_treatment_f"": ""allowed"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""hearing""}, {""name"": ""RL1 + SPO"", ""type"": ""X"", ""acres"": 50.45089285549129, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family1_treatment"": ""hearing"", ""family2_heightcap"": true, ""family2_treatment"": ""prohibited"", ""family3_heightcap"": false, ""family3_treatment"": ""prohibited"", ""family4_heightcap"": false, ""family4_treatment"": ""prohibited"", ""accessory_occupancy"": true, ""accessory_treatment"": ""allowed"", ""family1_minlotacres"": 1.0, ""family1_treatment_f"": ""hearing"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 1.0, ""family2_treatment_f"": ""prohibited"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment"": ""prohibited"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""RL2"", ""type"": ""R"", ""acres"": 14784.68921397774, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": false, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": false, ""family3_heightcap"": false, ""family4_heightcap"": false, ""accessory_occupancy"": true, ""family1_minlotacres"": 10.0, ""family1_treatment_f"": ""hearing"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 0, ""family2_treatment_f"": ""prohibited"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""RL2 + SPO"", ""type"": ""X"", ""acres"": 59.236258243947766, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": false, ""family3_parking"": false, ""family3_transit"": false, ""family4_parking"": false, ""family4_transit"": false, ""family1_heightcap"": true, ""family1_treatment"": ""hearing"", ""family2_heightcap"": false, ""family2_treatment"": ""prohibited"", ""family3_heightcap"": false, ""family3_treatment"": ""prohibited"", ""family4_heightcap"": false, ""family4_treatment"": ""prohibited"", ""accessory_occupancy"": true, ""accessory_treatment"": ""allowed"", ""family1_minlotacres"": 10.0, ""family1_treatment_f"": ""hearing"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 0, ""family2_treatment_f"": ""prohibited"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment"": ""prohibited"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""VD"", ""type"": ""M"", ""acres"": 489.84201343010625, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": true, ""family3_transit"": false, ""family4_parking"": true, ""family4_transit"": false, ""family1_heightcap"": true, ""family2_heightcap"": true, ""family3_heightcap"": true, ""family4_heightcap"": true, ""accessory_occupancy"": true, ""family1_minlotacres"": 0.5, ""family1_treatment_f"": ""allowed"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 0.5, ""family2_treatment_f"": ""allowed"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0.5, ""family3_treatment_f"": ""hearing"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0.5, ""family4_treatment_f"": ""hearing"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment_f"": ""other""}, {""name"": ""VD + SPO"", ""type"": ""X"", ""acres"": 40.227254227099955, ""family3_sewage"": false, ""family4_sewage"": false, ""family1_parking"": true, ""family2_parking"": true, ""family3_parking"": true, ""family3_transit"": false, ""family4_parking"": true, ""family4_transit"": false, ""family1_heightcap"": true, ""family1_treatment"": ""hearing"", ""family2_heightcap"": true, ""family2_treatment"": ""prohibited"", ""family3_heightcap"": true, ""family3_treatment"": ""prohibited"", ""family4_heightcap"": true, ""family4_treatment"": ""prohibited"", ""accessory_occupancy"": true, ""accessory_treatment"": ""allowed"", ""family1_minlotacres"": 0.5, ""family1_treatment_f"": ""hearing"", ""family2_elderlyonly"": false, ""family2_minlotacres"": 0.5, ""family2_treatment_f"": ""prohibited"", ""family3_elderlyonly"": false, ""family3_minlotacres"": 0.5, ""family3_treatment_f"": ""prohibited"", ""family4_elderlyonly"": false, ""family4_minlotacres"": 0.5, ""family4_treatment_f"": ""prohibited"", ""accessory_treatment_f"": ""allowed"", ""plannedresidential_treatment"": ""prohibited"", ""plannedresidential_treatment_f"": ""other""}]",3232,Sheldon,,,,township,,https://geodata.vermont.gov/datasets/NRPCVT::vt-data-sheldon-zoning-1/about,https://www.nrpcvt.com/wp-content/uploads/2022/08/ZoningRegs_Sheldon2015.pdf,https://www.nrpcvt.com/wp-content/uploads/2022/08/Map_SheldonZoning.pdf,,,,,Sheldon,,Franklin County,Vermont
